sample_index_0,signal_time_us,i_i16,q_i16,dma_u32
42563,85.126,9,1,65545
42564,85.128,-8,-4,4294770680
42565,85.13,4,-5,4294639620
42566,85.132,-4,5,393212
42567,85.134,-4,-7,4294574076
42568,85.136,5,10,655365
42569,85.138,9,-6,4294574089
42570,85.14,3,9,589827
42571,85.142,1,0,1
42572,85.144,-3,-7,4294574077
42573,85.146,-3,-4,4294770685
42574,85.148,1,-7,4294508545
42575,85.15,-4,7,524284
42576,85.152,-7,-1,4294967289
42577,85.154,9,8,524297
42578,85.156,4,-8,4294443012
42579,85.158,10,0,10
42580,85.16,-9,7,524279
42581,85.162,1,-7,4294508545
42582,85.164,8,-9,4294377480
42583,85.166,1,4,262145
42584,85.168,9,10,655369
42585,85.17,-7,6,458745
42586,85.172,8,-10,4294311944
42587,85.174,2,6,393218
42588,85.176,-5,0,65531
42589,85.178,-5,2,196603
42590,85.18,-5,10,720891
42591,85.182,5,0,5
42592,85.184,10,3,196618
42593,85.186,-8,-3,4294836216
42594,85.188,-9,5,393207
42595,85.19,10,-6,4294574090
42596,85.192,-1,8,589823
42597,85.194,-1,-4,4294770687
42598,85.196,1,-8,4294443009
42599,85.198,-6,7,524282
42600,85.2,5,-5,4294639621
42601,85.202,7,-10,4294311943
42602,85.204,-8,-6,4294639608
42603,85.206,9,-7,4294508553
42604,85.208,6,3,196614
42605,85.21,-2,-5,4294705150
42606,85.212,10,9,589834
42607,85.214,3,4,262147
42608,85.216,6,5,327686
42609,85.218,2,3,196610
42610,85.22,1,9,589825
42611,85.222,6,10,655366
42612,85.224,-7,-1,4294967289
42613,85.226,8,3,196616
42614,85.228,-2,5,393214
42615,85.23,6,2,131078
42616,85.232,-6,-3,4294836218
42617,85.234,2,-7,4294508546
42618,85.236,-5,-2,4294901755
42619,85.238,-8,-3,4294836216
42620,85.24,-10,-5,4294705142
42621,85.242,-8,4,327672
42622,85.244,3,3,196611
42623,85.246,-9,2,196599
42624,85.248,9,3,196617
42625,85.25,9,-9,4294377481
42626,85.252,8,-6,4294574088
42627,85.254,-4,-3,4294836220
42628,85.256,-1,8,589823
42629,85.258,-10,-8,4294508534
42630,85.26,-2,8,589822
42631,85.262,3,-3,4294770691
42632,85.264,2,-9,4294377474
42633,85.266,-8,4,327672
42634,85.268,-5,-4,4294770683
42635,85.27,-5,-7,4294574075
42636,85.272,1,-6,4294574081
42637,85.274,1,7,458753
42638,85.276,7,3,196615
42639,85.278,0,-6,4294574080
42640,85.28,2,-1,4294901762
42641,85.282,-7,6,458745
42642,85.284,10,3,196618
42643,85.286,9,-4,4294705161
42644,85.288,-1,1,131071
42645,85.29,-10,-10,4294377462
42646,85.292,-8,-4,4294770680
42647,85.294,10,-3,4294770698
42648,85.296,-9,-1,4294967287
42649,85.298,9,2,131081
42650,85.3,8,8,524296
42651,85.302,5,-8,4294443013
42652,85.304,-6,8,589818
42653,85.306,8,7,458760
42654,85.308,9,-8,4294443017
42655,85.31,-7,2,196601
42656,85.312,-3,-7,4294574077
42657,85.314,0,3,196608
42658,85.316,-7,-8,4294508537
42659,85.318,-1,0,65535
42660,85.32,7,-4,4294705159
42661,85.322,-3,5,393213
42662,85.324,-1,3,262143
42663,85.326,-5,1,131067
42664,85.328,10,-8,4294443018
42665,85.33,2,2,131074
42666,85.332,7,-4,4294705159
42667,85.334,-3,0,65533
42668,85.336,-9,6,458743
42669,85.338,-2,5,393214
42670,85.34,0,-6,4294574080
42671,85.342,7,-2,4294836231
42672,85.344,-3,-5,4294705149
42673,85.346,-8,7,524280
42674,85.348,8,-8,4294443016
42675,85.35,-8,10,720888
42676,85.352,-8,5,393208
42677,85.354,-2,-10,4294377470
42678,85.356,-2,-7,4294574078
42679,85.358,2,8,524290
42680,85.36,-1,-5,4294705151
42681,85.362,2,-7,4294508546
42682,85.364,4,10,655364
42683,85.366,-5,2,196603
42684,85.368,8,0,8
42685,85.37,-10,7,524278
42686,85.372,-6,-6,4294639610
42687,85.374,-3,-9,4294443005
42688,85.376,-9,10,720887
42689,85.378,-2,7,524286
42690,85.38,-1,5,393215
42691,85.382,-10,-7,4294574070
42692,85.384,-8,-2,4294901752
42693,85.386,10,3,196618
42694,85.388,-5,4,327675
42695,85.39,3,4,262147
42696,85.392,-7,-10,4294377465
42697,85.394,10,-7,4294508554
42698,85.396,-7,7,524281
42699,85.398,1,4,262145
42700,85.4,-4,-9,4294443004
42701,85.402,-10,8,589814
42702,85.404,-2,7,524286
42703,85.406,5,-2,4294836229
42704,85.408,9,-7,4294508553
42705,85.41,-4,3,262140
42706,85.412,-5,-10,4294377467
42707,85.414,-5,-1,4294967291
42708,85.416,1,3,196609
42709,85.418,10,7,458762
42710,85.42,0,-3,4294770688
42711,85.422,-9,2,196599
42712,85.424,2,-6,4294574082
42713,85.426,3,0,3
42714,85.428,-8,10,720888
42715,85.43,-7,-10,4294377465
42716,85.432,5,-5,4294639621
42717,85.434,7,10,655367
42718,85.436,8,-8,4294443016
42719,85.438,3,-2,4294836227
42720,85.44,0,-5,4294639616
42721,85.442,-5,-9,4294443003
42722,85.444,-6,-1,4294967290
42723,85.446,0,8,524288
42724,85.448,-9,6,458743
42725,85.45,-10,10,720886
42726,85.452,9,-4,4294705161
42727,85.454,8,-2,4294836232
42728,85.456,2,3,196610
42729,85.458,-4,-6,4294639612
42730,85.46,3,-6,4294574083
42731,85.462,6,2,131078
42732,85.464,-1,6,458751
42733,85.466,10,-9,4294377482
42734,85.468,10,2,131082
42735,85.47,-3,2,196605
42736,85.472,2,-4,4294705154
42737,85.474,6,-10,4294311942
42738,85.476,-2,10,720894
42739,85.478,-9,1,131063
42740,85.48,-1,-3,4294836223
42741,85.482,-8,0,65528
42742,85.484,-8,-1,4294967288
42743,85.486,-8,-6,4294639608
42744,85.488,9,1,65545
42745,85.49,-2,-10,4294377470
42746,85.492,-5,-8,4294508539
42747,85.494,-2,3,262142
42748,85.496,-10,8,589814
42749,85.498,2,7,458754
42750,85.5,-1,5,393215
42751,85.502,-5,-2,4294901755
42752,85.504,1,6,393217
42753,85.506,0,10,655360
42754,85.508,2,5,327682
42755,85.51,-8,-6,4294639608
42756,85.512,-8,1,131064
42757,85.514,4,-4,4294705156
42758,85.516,0,10,655360
42759,85.518,3,8,524291
42760,85.52,-10,2,196598
42761,85.522,-1,6,458751
42762,85.524,4,-2,4294836228
42763,85.526,-1,-2,4294901759
42764,85.528,3,-4,4294705155
42765,85.53,7,-3,4294770695
42766,85.532,-7,3,262137
42767,85.534,-9,1,131063
42768,85.536,-6,2,196602
42769,85.538,-8,9,655352
42770,85.54,1,-5,4294639617
42771,85.542,-7,-2,4294901753
42772,85.544,-2,4,327678
42773,85.546,3,-3,4294770691
42774,85.548,-4,-7,4294574076
42775,85.55,8,0,8
42776,85.552,10,-2,4294836234
42777,85.554,-8,2,196600
42778,85.556,1,5,327681
42779,85.558,-1,-1,4294967295
42780,85.56,7,2,131079
42781,85.562,-6,10,720890
42782,85.564,9,-3,4294770697
42783,85.566,2,-5,4294639618
42784,85.568,-7,3,262137
42785,85.57,-9,-1,4294967287
42786,85.572,6,-6,4294574086
42787,85.574,1,3,196609
42788,85.576,-5,-1,4294967291
42789,85.578,1,-1,4294901761
42790,85.58,-5,-5,4294705147
42791,85.582,-10,10,720886
42792,85.584,-7,3,262137
42793,85.586,-4,4,327676
42794,85.588,-7,3,262137
42795,85.59,-2,8,589822
42796,85.592,7,4,262151
42797,85.594,10,-4,4294705162
42798,85.596,-6,7,524282
42799,85.598,7,3,196615
42800,85.6,6,0,6
42801,85.602,-8,3,262136
42802,85.604,1,-3,4294770689
42803,85.606,4,0,4
42804,85.608,6,-4,4294705158
42805,85.61,-5,4,327675
42806,85.612,-7,7,524281
42807,85.614,9,5,327689
42808,85.616,-6,0,65530
42809,85.618,1,4,262145
42810,85.62,9,9,589833
42811,85.622,-1,5,393215
42812,85.624,4,-9,4294377476
42813,85.626,-10,3,262134
42814,85.628,-1,6,458751
42815,85.63,3,-9,4294377475
42816,85.632,1,-3,4294770689
42817,85.634,10,-9,4294377482
42818,85.636,-3,1,131069
42819,85.638,-10,1,131062
42820,85.64,-3,5,393213
42821,85.642,8,-6,4294574088
42822,85.644,-5,6,458747
42823,85.646,7,-2,4294836231
42824,85.648,-1,5,393215
42825,85.65,-7,-4,4294770681
42826,85.652,9,-1,4294901769
42827,85.654,9,6,393225
42828,85.656,-6,-7,4294574074
42829,85.658,6,1,65542
42830,85.66,-10,9,655350
42831,85.662,7,-5,4294639623
42832,85.664,8,10,655368
42833,85.666,-1,3,262143
42834,85.668,7,-8,4294443015
42835,85.67,-10,10,720886
42836,85.672,6,7,458758
42837,85.674,7,-6,4294574087
42838,85.676,8,-9,4294377480
42839,85.678,0,0,0
42840,85.68,1,-6,4294574081
42841,85.682,6,2,131078
42842,85.684,-6,3,262138
42843,85.686,-5,8,589819
42844,85.688,-4,-8,4294508540
42845,85.69,-7,-3,4294836217
42846,85.692,-6,-1,4294967290
42847,85.694,-9,-9,4294442999
42848,85.696,-3,5,393213
42849,85.698,-4,2,196604
42850,85.7,-7,-3,4294836217
42851,85.702,9,10,655369
42852,85.704,3,-1,4294901763
42853,85.706,-1,-2,4294901759
42854,85.708,9,-4,4294705161
42855,85.71,-2,7,524286
42856,85.712,-10,9,655350
42857,85.714,-2,10,720894
42858,85.716,2,-2,4294836226
42859,85.718,-9,4,327671
42860,85.72,-3,-2,4294901757
42861,85.722,6,-6,4294574086
42862,85.724,0,6,393216
42863,85.726,-4,-2,4294901756
42864,85.728,-3,5,393213
42865,85.73,-5,5,393211
42866,85.732,5,4,262149
42867,85.734,9,10,655369
42868,85.736,-5,-2,4294901755
42869,85.738,0,-10,4294311936
42870,85.74,9,-7,4294508553
42871,85.742,10,-8,4294443018
42872,85.744,-3,-3,4294836221
42873,85.746,-8,7,524280
42874,85.748,4,-8,4294443012
42875,85.75,8,0,8
42876,85.752,-1,-3,4294836223
42877,85.754,-7,-1,4294967289
42878,85.756,1,0,1
42879,85.758,6,-6,4294574086
42880,85.76,2,10,655362
42881,85.762,2,5,327682
42882,85.764,-9,5,393207
42883,85.766,10,-9,4294377482
42884,85.768,-10,-3,4294836214
42885,85.77,3,-9,4294377475
42886,85.772,6,10,655366
42887,85.774,9,2,131081
42888,85.776,-9,-10,4294377463
42889,85.778,-4,5,393212
42890,85.78,9,-10,4294311945
42891,85.782,7,2,131079
42892,85.784,6,0,6
42893,85.786,-5,-10,4294377467
42894,85.788,-5,-4,4294770683
42895,85.79,-6,-5,4294705146
42896,85.792,1,7,458753
42897,85.794,9,-6,4294574089
42898,85.796,5,7,458757
42899,85.798,-6,-7,4294574074
42900,85.8,-4,-8,4294508540
42901,85.802,-2,-6,4294639614
42902,85.804,-5,-5,4294705147
42903,85.806,9,-2,4294836233
42904,85.808,-7,-7,4294574073
42905,85.81,10,10,655370
42906,85.812,2,-4,4294705154
42907,85.814,0,-5,4294639616
42908,85.816,10,8,524298
42909,85.818,-4,0,65532
42910,85.82,6,-7,4294508550
42911,85.822,5,2,131077
42912,85.824,-8,-1,4294967288
42913,85.826,-5,-7,4294574075
42914,85.828,5,-7,4294508549
42915,85.83,-3,9,655357
42916,85.832,8,-2,4294836232
42917,85.834,-4,0,65532
42918,85.836,-2,10,720894
42919,85.838,-7,6,458745
42920,85.84,-1,6,458751
42921,85.842,-1,-2,4294901759
42922,85.844,7,-7,4294508551
42923,85.846,-6,-7,4294574074
42924,85.848,-8,5,393208
42925,85.85,5,10,655365
42926,85.852,1,-2,4294836225
42927,85.854,-5,-7,4294574075
42928,85.856,-6,10,720890
42929,85.858,-6,7,524282
42930,85.86,-9,-5,4294705143
42931,85.862,4,0,4
42932,85.864,-5,-8,4294508539
42933,85.866,4,-3,4294770692
42934,85.868,-6,-2,4294901754
42935,85.87,2,4,262146
42936,85.872,0,6,393216
42937,85.874,10,-9,4294377482
42938,85.876,2,6,393218
42939,85.878,-4,8,589820
42940,85.88,-3,-7,4294574077
42941,85.882,8,-9,4294377480
42942,85.884,6,10,655366
42943,85.886,7,9,589831
42944,85.888,-1,5,393215
42945,85.89,8,-2,4294836232
42946,85.892,-5,3,262139
42947,85.894,5,-2,4294836229
42948,85.896,4,-3,4294770692
42949,85.898,-7,5,393209
42950,85.9,-7,-6,4294639609
42951,85.902,2,-5,4294639618
42952,85.904,-4,-4,4294770684
42953,85.906,7,4,262151
42954,85.908,-3,-7,4294574077
42955,85.91,0,6,393216
42956,85.912,-4,4,327676
42957,85.914,10,0,10
42958,85.916,-3,3,262141
42959,85.918,-7,5,393209
42960,85.92,0,2,131072
42961,85.922,-6,1,131066
42962,85.924,-6,3,262138
42963,85.926,-8,-7,4294574072
42964,85.928,-2,8,589822
42965,85.93,-8,-6,4294639608
42966,85.932,2,-8,4294443010
42967,85.934,-10,3,262134
42968,85.936,1,5,327681
42969,85.938,-4,1,131068
42970,85.94,5,10,655365
42971,85.942,1,-2,4294836225
42972,85.944,2,-9,4294377474
42973,85.946,-3,-2,4294901757
42974,85.948,2,3,196610
42975,85.95,2,8,524290
42976,85.952,-3,-2,4294901757
42977,85.954,-8,-9,4294443000
42978,85.956,-6,5,393210
42979,85.958,9,-8,4294443017
42980,85.96,2,3,196610
42981,85.962,-1,9,655359
42982,85.964,-5,8,589819
42983,85.966,6,1,65542
42984,85.968,-9,-5,4294705143
42985,85.97,-4,5,393212
42986,85.972,-3,0,65533
42987,85.974,0,-8,4294443008
42988,85.976,-6,0,65530
42989,85.978,2,-6,4294574082
42990,85.98,5,5,327685
42991,85.982,-1,-7,4294574079
42992,85.984,1,1,65537
42993,85.986,1,3,196609
42994,85.988,5,-7,4294508549
42995,85.99,9,-4,4294705161
42996,85.992,-7,-7,4294574073
42997,85.994,-4,7,524284
42998,85.996,-6,5,393210
42999,85.998,-6,-5,4294705146
43000,86,-7,-6,4294639609
43001,86.002,1,-5,4294639617
43002,86.004,10,-6,4294574090
43003,86.006,7,-5,4294639623
43004,86.008,1,3,196609
43005,86.01,0,-9,4294377472
43006,86.012,-10,-9,4294442998
43007,86.014,-3,5,393213
43008,86.016,9,-1,4294901769
43009,86.018,1,-3,4294770689
43010,86.02,2,4,262146
43011,86.022,6,-5,4294639622
43012,86.024,9,3,196617
43013,86.026,-10,4,327670
43014,86.028,-2,-10,4294377470
43015,86.03,0,8,524288
43016,86.032,-2,8,589822
43017,86.034,5,0,5
43018,86.036,5,-2,4294836229
43019,86.038,-3,-7,4294574077
43020,86.04,3,4,262147
43021,86.042,4,-10,4294311940
43022,86.044,5,6,393221
43023,86.046,-3,-8,4294508541
43024,86.048,7,-9,4294377479
43025,86.05,10,-7,4294508554
43026,86.052,1,-7,4294508545
43027,86.054,3,-1,4294901763
43028,86.056,2,-8,4294443010
43029,86.058,4,4,262148
43030,86.06,2,-6,4294574082
43031,86.062,-3,-9,4294443005
43032,86.064,10,-4,4294705162
43033,86.066,-1,9,655359
43034,86.068,4,5,327684
43035,86.07,-1,-7,4294574079
43036,86.072,-4,-9,4294443004
43037,86.074,9,-9,4294377481
43038,86.076,3,-1,4294901763
43039,86.078,0,3,196608
43040,86.08,-6,-7,4294574074
43041,86.082,7,-1,4294901767
43042,86.084,-7,-9,4294443001
43043,86.086,5,10,655365
43044,86.088,-9,0,65527
43045,86.09,0,-1,4294901760
43046,86.092,-1,4,327679
43047,86.094,-6,-4,4294770682
43048,86.096,6,-3,4294770694
43049,86.098,-7,-10,4294377465
43050,86.1,7,-3,4294770695
43051,86.102,-8,10,720888
43052,86.104,6,2,131078
43053,86.106,6,-6,4294574086
43054,86.108,-1,-8,4294508543
43055,86.11,10,7,458762
43056,86.112,5,0,5
43057,86.114,6,2,131078
43058,86.116,4,5,327684
43059,86.118,10,3,196618
43060,86.12,-5,-2,4294901755
43061,86.122,9,-6,4294574089
43062,86.124,-3,-2,4294901757
43063,86.126,5,8,524293
43064,86.128,-5,10,720891
43065,86.13,9,7,458761
43066,86.132,10,-10,4294311946
43067,86.134,-5,-4,4294770683
43068,86.136,2,5,327682
43069,86.138,-3,-2,4294901757
43070,86.14,-1,10,720895
43071,86.142,-5,-4,4294770683
43072,86.144,2,10,655362
43073,86.146,5,8,524293
43074,86.148,8,0,8
43075,86.15,-9,-9,4294442999
43076,86.152,2,2,131074
43077,86.154,8,10,655368
43078,86.156,-3,7,524285
43079,86.158,-4,-1,4294967292
43080,86.16,-2,10,720894
43081,86.162,-3,6,458749
43082,86.164,-4,-3,4294836220
43083,86.166,2,7,458754
43084,86.168,8,2,131080
43085,86.17,-4,6,458748
43086,86.172,2,-3,4294770690
43087,86.174,-1,8,589823
43088,86.176,-7,2,196601
43089,86.178,-10,-1,4294967286
43090,86.18,-8,8,589816
43091,86.182,0,-9,4294377472
43092,86.184,5,2,131077
43093,86.186,-7,8,589817
43094,86.188,-9,4,327671
43095,86.19,-10,3,262134
43096,86.192,-1,-9,4294443007
43097,86.194,10,3,196618
43098,86.196,-9,-9,4294442999
43099,86.198,-10,-3,4294836214
43100,86.2,9,0,9
43101,86.202,-5,9,655355
43102,86.204,6,-7,4294508550
43103,86.206,7,-6,4294574087
43104,86.208,7,1,65543
43105,86.21,6,0,6
43106,86.212,6,-8,4294443014
43107,86.214,3,4,262147
43108,86.216,-6,7,524282
43109,86.218,9,5,327689
43110,86.22,10,9,589834
43111,86.222,5,1,65541
43112,86.224,-10,-2,4294901750
43113,86.226,0,-8,4294443008
43114,86.228,8,5,327688
43115,86.23,3,4,262147
43116,86.232,4,-10,4294311940
43117,86.234,-2,10,720894
43118,86.236,-4,7,524284
43119,86.238,-7,-5,4294705145
43120,86.24,10,1,65546
43121,86.242,-6,-5,4294705146
43122,86.244,-2,-9,4294443006
43123,86.246,-8,-3,4294836216
43124,86.248,10,6,393226
43125,86.25,7,1,65543
43126,86.252,10,-7,4294508554
43127,86.254,10,7,458762
43128,86.256,-3,1,131069
43129,86.258,2,-2,4294836226
43130,86.26,-9,-8,4294508535
43131,86.262,-3,6,458749
43132,86.264,2,-5,4294639618
43133,86.266,-6,6,458746
43134,86.268,-1,10,720895
43135,86.27,3,-7,4294508547
43136,86.272,-7,8,589817
43137,86.274,-10,8,589814
43138,86.276,3,1,65539
43139,86.278,4,7,458756
43140,86.28,-10,2,196598
43141,86.282,6,-9,4294377478
43142,86.284,9,-6,4294574089
43143,86.286,-9,-1,4294967287
43144,86.288,7,2,131079
43145,86.29,-8,5,393208
43146,86.292,-7,2,196601
43147,86.294,4,-10,4294311940
43148,86.296,7,0,7
43149,86.298,-6,-6,4294639610
43150,86.3,1,8,524289
43151,86.302,-9,-1,4294967287
43152,86.304,8,-6,4294574088
43153,86.306,-5,-2,4294901755
43154,86.308,0,-6,4294574080
43155,86.31,-7,2,196601
43156,86.312,-1,9,655359
43157,86.314,3,-1,4294901763
43158,86.316,-4,8,589820
43159,86.318,9,10,655369
43160,86.32,10,-5,4294639626
43161,86.322,-7,9,655353
43162,86.324,10,6,393226
43163,86.326,0,-2,4294836224
43164,86.328,-10,-4,4294770678
43165,86.33,9,-1,4294901769
43166,86.332,3,-7,4294508547
43167,86.334,2,-1,4294901762
43168,86.336,2,4,262146
43169,86.338,-8,8,589816
43170,86.34,6,3,196614
43171,86.342,-10,-10,4294377462
43172,86.344,8,3,196616
43173,86.346,-10,6,458742
43174,86.348,9,10,655369
43175,86.35,4,1,65540
43176,86.352,0,8,524288
43177,86.354,-9,-7,4294574071
43178,86.356,-4,-9,4294443004
43179,86.358,-1,9,655359
43180,86.36,4,-3,4294770692
43181,86.362,8,-2,4294836232
43182,86.364,-1,-3,4294836223
43183,86.366,1,-2,4294836225
43184,86.368,9,-7,4294508553
43185,86.37,-8,10,720888
43186,86.372,-6,-1,4294967290
43187,86.374,0,-1,4294901760
43188,86.376,-1,8,589823
43189,86.378,3,1,65539
43190,86.38,1,9,589825
43191,86.382,-6,1,131066
43192,86.384,-3,-4,4294770685
43193,86.386,-5,6,458747
43194,86.388,-9,6,458743
43195,86.39,-3,-4,4294770685
43196,86.392,6,-3,4294770694
43197,86.394,-1,7,524287
43198,86.396,8,-10,4294311944
43199,86.398,-6,-1,4294967290
43200,86.4,2,-10,4294311938
43201,86.402,-3,8,589821
43202,86.404,-7,9,655353
43203,86.406,0,-9,4294377472
43204,86.408,5,1,65541
43205,86.41,4,-9,4294377476
43206,86.412,2,4,262146
43207,86.414,-10,-4,4294770678
43208,86.416,3,10,655363
43209,86.418,2,2,131074
43210,86.42,4,7,458756
43211,86.422,0,0,0
43212,86.424,3,7,458755
43213,86.426,-5,5,393211
43214,86.428,9,-8,4294443017
43215,86.43,9,8,524297
43216,86.432,-2,5,393214
43217,86.434,10,6,393226
43218,86.436,5,-8,4294443013
43219,86.438,10,-1,4294901770
43220,86.44,8,-4,4294705160
43221,86.442,8,3,196616
43222,86.444,4,2,131076
43223,86.446,4,8,524292
43224,86.448,7,4,262151
43225,86.45,3,-5,4294639619
43226,86.452,-9,-6,4294639607
43227,86.454,-5,5,393211
43228,86.456,10,4,262154
43229,86.458,0,4,262144
43230,86.46,0,-3,4294770688
43231,86.462,-6,0,65530
43232,86.464,-7,-5,4294705145
43233,86.466,8,-3,4294770696
43234,86.468,3,10,655363
43235,86.47,4,8,524292
43236,86.472,4,9,589828
43237,86.474,-2,-8,4294508542
43238,86.476,-6,-8,4294508538
43239,86.478,0,-4,4294705152
43240,86.48,0,1,65536
43241,86.482,-8,1,131064
43242,86.484,-7,-10,4294377465
43243,86.486,5,-4,4294705157
43244,86.488,4,-1,4294901764
43245,86.49,-2,4,327678
43246,86.492,9,7,458761
43247,86.494,2,5,327682
43248,86.496,4,8,524292
43249,86.498,-9,8,589815
43250,86.5,-9,5,393207
43251,86.502,2,8,524290
43252,86.504,3,8,524291
43253,86.506,3,-8,4294443011
43254,86.508,6,-4,4294705158
43255,86.51,2,5,327682
43256,86.512,-1,4,327679
43257,86.514,-7,-9,4294443001
43258,86.516,-7,2,196601
43259,86.518,-10,5,393206
43260,86.52,0,-4,4294705152
43261,86.522,-10,-1,4294967286
43262,86.524,-3,0,65533
43263,86.526,-10,10,720886
43264,86.528,-6,-5,4294705146
43265,86.53,3,0,3
43266,86.532,0,10,655360
43267,86.534,2,-8,4294443010
43268,86.536,8,0,8
43269,86.538,-9,-1,4294967287
43270,86.54,-5,2,196603
43271,86.542,-5,1,131067
43272,86.544,8,7,458760
43273,86.546,-4,3,262140
43274,86.548,-10,-2,4294901750
43275,86.55,-5,1,131067
43276,86.552,6,-6,4294574086
43277,86.554,-6,5,393210
43278,86.556,4,4,262148
43279,86.558,5,2,131077
43280,86.56,-4,-4,4294770684
43281,86.562,6,-7,4294508550
43282,86.564,10,3,196618
43283,86.566,-10,4,327670
43284,86.568,-5,6,458747
43285,86.57,2,9,589826
43286,86.572,4,2,131076
43287,86.574,3,8,524291
43288,86.576,-5,6,458747
43289,86.578,-9,8,589815
43290,86.58,-10,3,262134
43291,86.582,-3,-6,4294639613
43292,86.584,-10,6,458742
43293,86.586,-9,0,65527
43294,86.588,-4,-8,4294508540
43295,86.59,5,-5,4294639621
43296,86.592,-1,5,393215
43297,86.594,-6,10,720890
43298,86.596,-1,1,131071
43299,86.598,10,0,10
43300,86.6,0,4,262144
43301,86.602,-4,8,589820
43302,86.604,-9,-3,4294836215
43303,86.606,7,-2,4294836231
43304,86.608,10,8,524298
43305,86.61,-6,8,589818
43306,86.612,-7,-7,4294574073
43307,86.614,-4,-7,4294574076
43308,86.616,-2,7,524286
43309,86.618,-8,6,458744
43310,86.62,-3,9,655357
43311,86.622,9,-1,4294901769
43312,86.624,-8,4,327672
43313,86.626,7,10,655367
43314,86.628,-5,-2,4294901755
